name,price,description,link_image
Sữa Tắm SOS Cho Chó Lông Nâu Đỏ (Sosnd),100.000₫,"– Sữa tắm SOS cho chó lông nâu đỏ 530 ML là loại dành cho chó màu lông nâu đỏ luôn giữ màu lông, đặc biệt sau khi tắm sẽ có màu đỏ đồng & ánh kim..
-Sữa tắm SOS cho chó lông nâu đỏ với công dụng : làm sáng màu lông, loại bỏ bụi bẩn, khử mùi, diệt khuẩn, lưu giữ lại hương thơm lâu, đặc biệt KHÔNG HẠI DA.
- Sữa tắm SOS cho chó lông nâu đỏ được bán tại Kún Miu pet shop.
 ",https://bizweb.dktcdn.net/100/229/172/products/sua-tam-sos-long-nau-do-min.jpg?v=1532990471917
Sữa Tắm Fay 5 Sao,85.000₫,"Sữa tắm Fay 5 sao
Mô tả:
* Tính năng Sữa tắm Fay 5 sao:
        - Làm sạch hết ve, rận, bọ chét .
        - Làm lông mượt và phát triển tốt hơn với Panthenol
        - Khử mùi hôi cho da và lông.
        - Duy trì độ ẩm tự nhiên cho da và lông..
        - Bảo vệ & chăm sóc da với Lanolin.
  * Hướng dẫn sử dụng:
       - Làm ướt toàn bộ lông thú, xoa Sữa tắm Fay 5 sao và xát kỹ, giữ lớp bọt trên lông từ 5-10 phút sau đó tắm lại bằng nước sạch.

* Bảo quản:
       - Để sữa tắm cho chó mèo nơi khô ráo và thoáng mát
       - Tránh ánh sáng trực tiếp.

* Cảnh báo:
       - Tránh xa tầm tay trẻ em.
       - Chỉ dùng cho thú nuôi và sử dụng bên ngoài.",https://bizweb.dktcdn.net/100/229/172/products/sua-tam-fay-5-sao-300ml-min.jpg?v=1532993934027
Sữa Tắm Cho Mèo Lông Ngắn Lee Webster,200.000₫,"Sữa tắm cho mèo lông ngắn Lee Webster  280ml
- Sữa tắm cho mèo lông ngắn Lee Webster  đặc biệt dành riêng cho các chú mèo lông ngắn.Tăng cường dưỡng ẩm, giúp bộ lông luôn óng mượt.Tăng độ đàn hồi, tăng sự phát triển của lông và tái tạo protein bị hư tổn.
- Sữa tắm cho mèo lông ngắn Lee Webster  được bán tại Kún Miu pet shop",https://bizweb.dktcdn.net/100/229/172/products/sua-tam-cho-meo-long-ngan-lee-webster-min.jpg?v=1532989728383
Sữa Tắm Cho Mèo Lông Trắng Lee Webster,200.000₫,"Sữa tắm cho mèo lông trắng Lee Webster 280ml
-  Sữa tắm cho mèo lông trắng Lee Webster Làm sạch và chống oxy hoá tuyệt. vời.Duy trì màu trắng tinh khiết cho bộ lông.Ngăn ngừa sự biến đổi màu cho bộ lông
- Sữa tắm cho mèo lông trắng Lee Webster được bán tại Kún Miu pet shop",https://bizweb.dktcdn.net/100/229/172/products/sua-tam-cho-meo-long-trang-lee-webster-min.jpg?v=1532989644213
Sữa Tắm Chó Mèo Joyce & Dolls Bloom Sexy 400ml,180.000₫,"THÔNG TIN CHI TIẾT
 Sản phẩm  Sữa tắm nước hoa cao cấp 
 Xuất xứ  Hàn Quốc
 HDSD  Dùng để tắm cho chó mèo
 Lưu ý
 Để ở nơi thoáng mát
 Tránh để sản phẩm tiếp xúc với mắt thú cưng
 Thể tích  400ml
 Quy cách 
 1 chai 
MÔ TẢ SẢN PHẨM
Sữa tắm chó mèo Joyce & Dolls Bloom sexy 400ml với công thức hương thơm 3 giai đoạn đặc biệt, được chiết xuất từ tinh dầu của các loài hoa tạo nên hương thơm sexy và công dụng tuyệt vời.
Sữa tắm chó mèo Joyce & Dolls Bloom sexy 400ml  với tinh dầu hoa quýt được để thanh tẩy lông, chống viêm và phát triển các tế bào mới. Sản phẩm này có khả năng cải thiện lưu thông máu và tạo sức đề kháng với các tác động bên ngoài, tạo cho thú cưng cảm giác trầm tĩnh khi sử dụng.
Sữa tắm chó mèo Joyce & Dolls Bloom sexy 400ml cải thiện da khô, khôi phục sự đàn hồi của da, khiến da khỏe mạnh đủ độ đàn hồi. Sản phẩm này làm da bớt khô và mẫn cảm, giảm bớt sự căng thẳng, trầm cảm, khôi phục sức sống và sự tự tin.
Công thức đậm đặc, pha loãng 6-8 lần khi sử dụng.
#suatam #chomeo #pet #kunmiu #kunmiupetshop
Sữa tắm chó mèo Joyce & Dolls Bloom sexy 400ml
 ",https://bizweb.dktcdn.net/100/229/172/products/sua-tam-joyce-dolls-bloom-1.jpg?v=1555088799247
Dầu Tắm Và Xả Cao Cấp Nhật Bản JoyPet RINSE IN SHAMPOO 350ml,200.000₫,"THÔNG TIN CHI TIẾT
 Sản phẩm  Dầu tắm và xả cao cấp Nhật bản JoyPet RINSE IN SHAMPOO 350ml
 HDSD  Dùng để tắm gội cho thú cưng
 Công dụng
 - Nuôi dưỡng da lông mềm mượt.
 - Cung cấp dưỡng chất bảo vệ tận gốc lông thú cưng.
 - Giúp vệ sinh lông sạch sâu.
 - Lưu hương dài lâu.
 Thể tích  350ml
 Phân loại   3 loại: Amino (Xanh dương), Soft (Cam), Collagen (Hồng)
MÔ TẢ SẢN PHẨM
Dầu tắm và xả cao cấp Nhật bản JoyPet RINSE IN SHAMPOO 350ml là sản phẩm với công thức vượt trội 2 trong 1 kết hợp dầu xả và gội cho thú cưng. 
Dầu tắm và xả cao cấp Nhật bản JoyPet RINSE IN SHAMPOO 350ml với dưỡng chất Collagen giúp cho da và lông thú cưng luôn bóng mượt và mềm mại. Tinh chất có trong sản phẩm giúp thẩm thấu sâu và nuôi dưỡng tận gốc lông chó mèo, giúp sợi lông phát triển khoẻ mạnh. 
Không chỉ đem lại sự sạch sâu, dầu tắm và xả Joypet Rinse còn có mùi hương vô cùng dễ chịu, khiến thú cưng luôn thơm tho suốt cả tháng.
Dầu tắm và xả cao cấp Nhật bản JoyPet RINSE IN SHAMPOO 350ml có 3 loại:
- Amino (Xanh dương)
- SOFT (Cam)
- Collagen (Hồng)
để các bạn thoải mái lựa chọn. Đây là sản phẩm với công thức cao cấp số 1 thị trường hiện nay, còn chần chừ gì nữa, hãy lựa chọn cho các Boss ngay thôi!
#dautamvaxa #Joypet #rinseinshampoo #kunmiupetshop
 ",https://bizweb.dktcdn.net/100/229/172/products/da-u-ta-m-va-xa-cao-ca-p-2-trong-1-da-nh-cho-thu-cu-ng-nha-t-ba-n-joypet-rinse-in-shampoo-350ml-soft-cam.jpg?v=1654183038340
Sữa Tắm Cho Chó Mèo K PET 500ml,120.000₫,"🛁 Sữa tắm cho chó mèo K PET 500ml cho chó mèo đang làm mưa làm gió trên thị trường bởi mùi hương đặc biệt nhận được rất nhiều lời khen ngợi..
💗 Được các chuyên gia công nhận công thức lưu hương và mềm mượt, sữa tắm K PET là một lựa chọn hàng đầu nếu các bạn quan tâm đến mùi hương. 
Thông thường, các loại sữa tắm khác sẽ chỉ lưu lại hương sau thi tắm từ 3- 5 ngày, thâm chí là 1 ngày, nhưng với Sữa tắm cho chó mèo K PET, hương thơm sẽ đi khắp nơi cùng Boss trong suốt nửa tháng hoặc 1 tháng. 
⭐ Với hương thơm tư nhiên cùng tinh chất mềm mượt lông, sản phẩm rất mát, dịu nhẹ phù hợp với mùa hè mà vẫn lôi cuốn, khiến bạn cứ phải dõi theo Boss suốt thôi.
 ",https://bizweb.dktcdn.net/100/229/172/products/sua-tam-k-pet-6k.jpg?v=1560754001673
Sữa Tắm Cho Mèo Lông Dài Lee Webster,200.000₫,"Sữa tắm cho mèo lông dài Lee Webster 280 ml
- Sữa tắm cho mèo lông dài Lee Webster  đặc biệt dành riêng cho các chú mèo lông dài 
- Tăng cường dưỡng ẩm, giúp bộ lông luôn óng mượt .
- Tăng độ đàn hồi, tăng sự phát triển của lông và tái tạo protein bị hư tổn
Sữa tắm cho mèo lông dài Lee Webster được bán tại Kún Miu pet shop",https://bizweb.dktcdn.net/100/229/172/products/sua-tam-cho-meo-long-dai-lee-webster-min.jpg?v=1532989882967
Sữa Tắm Chó Mèo Joyce & Dolls Rose 400ml,180.000₫,"THÔNG TIN CHI TIẾT
 Sản phẩm  Sữa tắm nước hoa cao cấp 
 Xuất xứ  Hàn Quốc 
 HDSD  Dùng để tắm cho chó mèo
 Lưu ý
 Để ở nơi thoáng mát
 Tránh để sản phẩm tiếp xúc với mắt thú cưng
 Thể tích  400ml
 Quy cách 
 1 chai
MÔ TẢ SẢN PHẨM
Sữa tắm chó mèo Joyce & Dolls Rose 400ml với tinh dầu chiết xuất từ hoa hồng, đóng vai trò của các chức năng da trong việc khử mùi hôi của chó mèo. Hương thơm 3 giai đoạn đặc biệt, được chiết xuất từ tinh dầu của các loài hoa tạo nên hương thơm và công dụng tuyệt vời.
Sữa tắm chó mèo Joyce & Dolls Rose 400ml với tinh dầu chiết xuất từ hoa hồng, sản phẩm này đóng vai trò của các chức năng da trong việc khử mùi hôi của chó mèo một cách hiệu quả nhất.
Sữa tắm chó mèo Joyce & Dolls Rose 400ml cải thiện da khô, khôi phục sự đàn hồi của da, khiến da khỏe mạnh đủ độ đàn hồi. Sản phẩm này làm da bớt khô và mẫn cảm, giảm bớt sự căng thẳng, trầm cảm, khôi phục sức sống và sự tự tin.
Công thức đậm đặc, pha loãng 6-8 lần khi sử dụng.
#suatam #chomeo #pet #kunmiu #kunmiupetshop
 ",https://bizweb.dktcdn.net/100/229/172/products/sua-tam-joyce-dolls-rose-400ml.jpg?v=1628769323900
Sữa Tắm Trị Nấm Davis Miconazole,370.000₫,"Sữa tắm trị nấm Davis Miconazole  Shampoo 355ml gồm 2% Miconazole Nitrate và 2% Collodial Oatmeal, là sản phẩm đặc biệt để điều trị viêm da kết hợp với nhiễm nấm như là nấm tròn ringworm, nhiễm trùng bề mặt da do các loại nấm khác và tróc vảy do tăng tiết bã nhờn - viêm tuyến nhờn ở mèo chó. Có chứa nhiều chất làm mềm da, sản phẩm thấm vào lông và da , giữ độ ẩm đồng thời giúp giảm đau, giảm ngứa..
Sữa tắm trị nấm Davis Miconazole  Shampoo không chứa thuốc nhuộm và chất tạo hương là những thành phần dễ gây kích ứng.
Chỉ định:
Sản phẩm điều trị nhiễm trùng nấm, viêm da tiết bã.
Có thể dùng cho chó mèo con.
Hướng dẫn sử dụng:
Làm ướt đều toàn bộ lông.
Xoa dầu tắm lên đầu và tai cho sủi bọt. Tránh dây vào mắt.
Tiết tục cho dầu tắm lên cổ, ngực, phần giữa, phần sau thân và cuối cùng là chân.
Để dầu tắm thấm đều trong 10 phút. Để tránh nuốt phải, giữ không cho chó, mèo quay đầu liếm trong khi tắm. Dùng nước xả sạch. Lặp lại 2 lần một tuần cho tới khi thuyên giảm. Sau đó dùng 1 lần 1 tuần, hoặc theo sự hướng dẫn của bác sỹ thú y. Nếu cần tắm thêm với Davis Chlorhexidine Shampoo sau khi tắm với Sữa tắm trị nấm Davis Miconazole hoặc dùng hỗn hợp tự pha giữa Davis Miconazole Shampoo và Davis Chlorhexidine Shampoo.",https://bizweb.dktcdn.net/100/229/172/products/sua-tam-davis-miconazole-min.jpg?v=1532990993980
Sữa Tắm Cho Chó Mèo Fruit Shampoo 500ml,80.000₫ 100.000₫,"Sữa tắm cho chó mèo Fruit Shampoo 500ml
GỒM CÓ 8 LOẠI 
* Peach for cats: Hương Đào. Sữa tắm cho mèo.
* Bactericidal Lemon: Hương Chanh. Công dụng trị nấm diệt khuẩn cho chó mèo
* Smooth Passion fruit: Hương Chanh leo. Công dụng sữa tắm làm dịu nhẹ cho chó mèo
* Fluffy Pomegranate: Hương Thạch Lựu. Công dụng sữa tắm khử trùng trị hôi cho chó
* Killing Mites Grapefuit: Hương Bưởi. Công dụng sữa tắm diệt ve rận cho chó
* Reddening Strawberry: Hương Dâu. Công dụng trị nấm diệt khuẩn cho chó mèo
* Whitening Grape: Hương Nho Đen. Công dụng dành cho chó lông trắng
+ Sữa tắm cho chó mèo Fruit Shampoo 500ml nhập khẩu từ Brazil với chiết xuất quả dâu tây có nguồn gốc từ Anh, chính vì vậy mà nó có hàm lượng chất Pectin cao hơn so với mức bình thường giúp nhanh chóng bổ sung thêm dinh dưỡng cho tế bào lông, phục hồi hiệu quả sự đàn hồi của lông
+ Hàm lượng chất xơ Pectin có hiệu quả tối đa bảo vệ bề mặt lông của vật nuôi, làm cho lông không bị ảnh hưởng bởi những tác động xấu từ môi trường bên ngoài, giúp cho lông luôn giữ được màu gốc và sáng bóng.
+ Sữa tắm cho chó với thành phần triết xuất hoa quả, chất béo Jojoba, vitamin C, A, B2, E và rutin, axit amin tự do, Axit chlorogenic, dầu Glycine, mỡ lông cừu, sợi thô tế bào dưa chuột, vitamin C, đường cam lộ… Tác dụng quan trọng: chống oxy hóa, bổ sung nước cho lông nhanh chóng. Chiết xuất từ hoa quả nhập khấu Braxin, chống oxy hóa, chứa nhiều thành phần tự nhiên phenon, Axit tannic và vitamin C, E, lông hấp thụ nhanh nhất, bổ sung thành phần nước cho lông nhanh nhất. Sau khi tắm lông xõa bông bóng mượt có tính đàn hồi.",https://bizweb.dktcdn.net/100/229/172/products/ri3mdd-1-12.jpg?v=1556306546807
Sữa Tắm Cho Chó Mèo Olive,60.000₫,"THÔNG TIN CHI TIẾT
 Sản phẩm  Sữa tắm cho chó mèo olive
 Xuất xứ  Trung Quốc
 HDSD  Dùng để tắm cho chó mèo với 5 loại có công dụng khác nhau
 Lưu ý
 Để ở nơi thoáng mát
 Tránh để sản phẩm tiếp xúc với mắt thú cưng
 Trọng lượng  450g
 Quy cách 
 1 chai
MÔ TẢ SẢN PHẨM
Sữa tắm cho chó mèo Olive là dòng sản phẩm sữa tắm chuyên dụng cho thú cưng với công thức đặc biệt từ tinh dầu Olive Essence giúp bộ lông của thú cưng luôn bóng mượt, sạch sẽ.
Sữa tắm cho chó mèo Olive với công thức mùi hương dễ chịu, lưu hương lâu gồm 5 loại:
1. Sữa tắm Olive cho mèo: Với công thức đặc biệt nuôi dưỡng bộ lông mèo phát triển khoẻ mạnh, mềm mượt
2. Sữa tắm Olive cho chó lông trắng và sáng màu: Sữa tắm sẽ giúp thú cưng sở hữu một bộ lông màu trắng tuyệt đẹp và thơm tho
3. Sữa tắm Olive cho chó lông nâu đỏ và sẫm màu: Giúp giữ sắc tố màu tối đa, đồng thời giúp làm sạch và mềm mượt.
4. Sữa tắm Olive diệt ve và bọ chét: Với công thức chuyên dụng trị tận gốc ve rận và bọ chét mà vẫn bảo vệ làn da và bộ lông của thú cưng khỏi sự khô cứng và hư tổn
5. Sữa tắm Olive làm đẹp, chống rụng lông: Thú cưng có bộ lông xơ rối và luôn bết dính. Sữa tắm này sẽ giải quyết tình trạng này, giúp chúng bộ lông sáng bóng, mượt mà.
Sữa tắm cho chó mèo Olive với công dụng đa dạng sẽ là một lựa chọn tuyệt vời cho các Boss để khiến chúng có một bộ lông bóng mượt, khoẻ mạnh và không còn ve rận.
#suatam #chomeo #Olive #oliveessence #pet #kunmiupetshop
Sữa tắm Olive cho mèo
  Sữa tắm Olive cho chó lông nâu đỏ và sẫm màu
  Sữa tắm Olive diệt ve và bọ chét
  Sữa tắm Olive cho chó lông trắng và sáng màu
  Sữa tắm Olive làm đẹp, chống rụng lông
 ",https://bizweb.dktcdn.net/100/229/172/products/su-a-ta-m-olive-cho-me-o.jpg?v=1629347475680
Sữa Tắm Cho Chó SOS Khử Mùi Tạo Kiểu (Sosh),100.000₫,"Sữa tắm cho chó SOS khử mùi tạo kiểu 530ml chuyên khử mùi cho tất cả các giống chó: với tính năng thơm lâu, giữ được mùi thơm và độ ẩm cho da,giúp cho các bé luôn thoải mái và không hôi.
Các loại sữa tắm SOS :
– Loại dành cho chó lông trắng, giữ màu lông trắng không bị ngả vàng, quý khách chỉ cần tắm 1 lần là có thể giúp bộ lông cải thiện độ trắng sáng , đặc biệt giúp lông mềm mượt, mịn và thơm lâu.
– Loại dành cho chó màu lông nâu đỏ luôn giữ màu lông, đặc biệt sau khi tắm sẽ có màu đỏ đồng & ánh kim.
– Sữa tắm cho chó SOS khử mùi tạo kiểu chuyên khử mùi cho tất cả các giống chó: với tính năng thơm lâu, giữ được mùi thơm và độ ẩm cho da,giúp cho các bé luôn thoải mái và không hôi
– Loại chăm sóc lông, khử mùi, diệt khuẩn, phòng trừ ve rận cho tất cả các giống chó, với tính năng thích hợp cho nhiều giống chó, không gây kích ứng da.
– Loại dành riêng cho mèo, với công thức đặc biệt phù hợp với da và lông của mèo sẽ giúp chúng có bộ lông mềm mượt và thơm lâu.
- Sản phẩm Sữa tắm cho chó SOS khử mùi tạo kiểu được bán tại Kún Miu pet shop",https://bizweb.dktcdn.net/100/229/172/products/sua-tam-sos-khu-mui-va-tao-kieu-min.jpg?v=1532990108277
Sữa Tắm Cho Chó SOS Mềm Mượt Lông (Sosxl),100.000₫,"Sữa tắm cho chó SOS mềm mượt lông với công dụng : làm sáng màu lông, loại bỏ bụi bẩn, khử mùi, diệt khuẩn, lưu giữ lại hương thơm lâu, đặc biệt KHÔNG HẠI DA..
-– Sữa tắm cho chó SOS mềm mượt lông 530ml là loại chăm sóc lông, khử mùi, diệt khuẩn, phòng trừ ve rận cho tất cả các giống chó, với tính năng thích hợp cho nhiều giống chó, không gây kích ứng da.
Vì sao nên mua Sữa tắm cho chó SOS mềm mượt lông dành cho chó mèo: Với nhiều loại sữa tắm SOS, mèo yêu hay cún cưng của bạn sẽ có loại sữa tắm SOS phù hợp. SOS luôn giữ cho lông thú cưng mềm mại, sạch sẽ, đặc biệt SOS có khả năng kháng khuẩn cực tốt
- Sữa tắm cho chó SOS mềm mượt lông được bán tại Kún Miu pet shop
 ",https://bizweb.dktcdn.net/100/229/172/products/sua-tam-sos-mem-muot-long-min.jpg?v=1532990570553
