name,price,description,link_image
Thức Ăn Cho Chó Royal Canin Medium Puppy,210.000₫,"Thức ăn cho chó Royal Canin Medium Puppy 4kg (Dưới 12 tháng)
Năng lượng cao Thức ăn cho chó Royal Canin Medium Puppy :

-Đáp ứng các giai đoạn tăng trưởng của chó nhỏ dưới 10kg trong khi đòi hỏi nhu cầu năng lượng cao, có hương vị độc đáo đáp ứng thị hiếu thưởng thức của chúng..
-Chăm sóc sức khỏe răng miệng
-Công thức bổ sung canxi giúp giảm sự hình thành của các mảng bám cao răng.
-Tăng sức đề kháng
-Cùng phức hợp chất chống oxy hóa độc đáo và prebiotic giúp cải thiện khả năng đề kháng cho chúng.
Thức ăn cho chó Royal Canin Medium Puppy có bán tại Kunmiu.vn",https://bizweb.dktcdn.net/100/229/172/products/medium-puppy-min.jpg?v=1544157071717
Thức Ăn Cho Chó Royal Canin Poodle Puppy,460.000₫,"Thức ăn cho chó Royal Canin Poodle Junior là loại thức ăn khô cho chó Poodle dưới 10 tháng tuổi và 1 loại dành cho poodle trên 10 tháng tuổi.
  Thức ăn giúp:
Bóng màu lông: Thành phần Omega3 (EPA/DHA) và Omega6 axit béo tăng cường làm đẹp lông hiệu quả, tránh các bệnh viêm da. Tăng cường Protein và hàm lượng axit amin lưu huỳnh để đảm bảo sự tăng trưởng của lông cún
Ngoài ra thức ăn còn gồm 4 loại vitamin B tăng cường chức năng bảo vệ da cho cún
Tăng trưởng tối ưu: Với hàm lượng Protein 33% tăng cường chất đạm và tỷ lệ dinh dưỡng thích hợp để kiểm soát sự phát triển và trọng lượng của chó con
Giảm cao răng: kết cấu dạng hạt đặc biệt có vai trò ngăn ngừa sự hình thành của các mảng bám cao răng, khiến cho răng cún luôn chắc khỏe
Tăng sức đề kháng: Thức ăn cho chó Royal Canin Poodle Junior nâng cao sức đề kháng dành cho chó con, giàu chất Oxy hóa bằng các Vitamin E, C, Taurine và Lutein
Dành cho thú cưng < 10 tháng tuổi
Thức ăn cho chó Royal Canin Poodle Junior  có bán tại kunmiu.vn",https://bizweb.dktcdn.net/100/229/172/products/thuc-an-cho-cho-royal-canin-poodle-junior-min.jpg?v=1532789092833
Bánh Thưởng Cho Chó Jerky 70gr,35.000₫,"Snack cho chó (hay còn gọi là đồ ăn nhẹ, bánh thưởng cho chó) là một món ăn hấp dẫn dành cho cún cưng, khi bạn muốn huấn luyện, nuôi dưỡng hay khen thưởng chú cún cưng của mình. Đồ ăn nhẹ có nhiều kiểu dáng, nguyên liệu, độ cứng hay mềm, chứa canxi hay không calo… Do vậy, lựa chọn đồ ăn nhẹ cho chó sẽ khiến bạn phân vân rất nhiều..
Vì vậy, Kún Miu  sẽ giới thiệu đến bạn 1 dòng sản phẩm bánh thưởng thơm ngon được ưa chuộng nhất hiện nay:
Bánh thưởng cho chó Jerky 70gr là bánh thưởng tốt nhất được chứng nhận bởi tiêu chuẩn của Mỹ.
Bánh thưởng cho chó Jerky 70gr bao gồm 14 vị khác nhau giúp thú cưng thích thú và có nhiều lựa chọn hơn như : Chicken, Salami, Bacon, Cookies, Fish...
Bánh thưởng cho chó Jerky 70gr có giá trị dinh dưỡng cao và nhiều tính năng như: Kiểm sốt mùi hôi răng miệng. bổ sung vitamin và dưỡng chất cho thú cưng, tốt cho hệ miễn dịch và tiêu hóa , Bổ sung chất xơ và giúp giảm mùi hôi ở phân và nước tiểu, Bổ sung canxi và khoáng.
Bánh thưởng cho chó Jerky 70gr dành cho mọi giống chó.
Cách dùng thức ăn để huấn luyện chó
Cho cún ăn từng chút một
Khen thưởng đúng tình huống
Đừng “hối lộ” cún bằng thức ăn
Giảm bớt tần suất thưởng đồ ăn
Thưởng đồ ăn theo từng bước
Thưởng đồ ăn ngay khi cún hoàn thành mệnh lệnh
Loại bỏ các yếu tố gây xao nhãng",https://bizweb.dktcdn.net/100/229/172/products/banh-thuong-jerky-70gr-chicken-jerky-1.jpg?v=1563261931880
Thức Ăn Cho Chó Trưởng Thành Smartheart Power Pack,80.000₫,"Thức ăn cho chó trưởng thành Smartheart Power pack là thức ăn cho chó có công thức đáp ứng hoặc vượt trội nhu cầu dinh dưỡng của chó trưởng thành do hiệp hội các cơ quan kiểm soát thực phẩm Hoa Kỳ (AAFCO) thiết lập và được sản xuất tại một nhà máy chỉ sản xuất thức ăn dành cho thú cưng có chứng nhận ISO 9001:2008;ISO 14001,GMP và HACCP. Một quy trình sản xuất từ kiểm soát chất lượng, nguyên liệu để phù hợp với những chú chó lớn. Đảm bảo đầy đủ dinh dưỡng nhất..
ƯU ĐIỂM CỦA Thức ăn cho chó trưởng thành Smartheart Power pack SO VỚI CÁC SẢN PHẨM KHÁC
Cung cấp năng lượng cao đối với các hoạt động của chó.
L- Carnitine: Duy trì khối lượng cơ bắp cho chó.
Canxi và Photpho: Xương hông chắc và răng khỏe hơn.
Tăng cường sức đề kháng cho cơ thể khỏe mạnh.
Axit béo và Omega 3 & 6: da khỏe và lông óng mượt hơn.
Bổ sung Vitamin E và Selenium: Hệ thống miễn dịch mạnh hơn.
Nguồn carbohydrate tốt cho chức năng tiêu hóa.
* Nguyên liệu chính Thức ăn cho chó trưởng thành Smartheart Power pack: Gạo, bột gia cầm, dầu gà, bột đậu nành, bột bắp gluten, đậu nành đủ béo, khoáng chất (canxi carbonate, monocalcium phosphate,natri clorua,kali clorua,sắt sulfate,đồng sulfate, ôxit mangan, cobalt sulfate, ôxit kẽm, kali iodua, selen), men bia sấy khô, vitamin (vitamin a, d, e, k, thiamine (b1), riboflavin(b2), niacin (b3), axit panthothenic(b5), pyridoxine(b6), cobalamin(b12), biotin, axit folic, colin), chất chống oxy hoá(bha&bht), l-carnitine.",https://bizweb.dktcdn.net/100/229/172/products/thuc-an-cho-cho-truong-thanh-smartheart-power-pack-min.jpg?v=1533267509303
Thức Ăn Cho Chó Royal Canin Mini Adult,390.000₫,"Thức ăn cho chó Royal Canin Mini Adult là thức ăn cho chó Phốc, thức ăn cho chó Nhật và các giống chó cỡ nhỏ từ 10 tháng đến  8 tuổi có trọng lượng từ 4 - 10 kg.
- Là sản phẩm thức ăn khô dành cho giống chó cỡ nhỏ từ 10 tháng đến  8 tuổi có trọng lượng từ 4 - 10 kg
- Giống chó nhỏ thường rất năng động và ham chơi nên chúng thường sử nhiều năng lượng. Vì lí do này, chúng rất cần một nguồn dinh dưỡng cung cấp năng lượng phù hợp để cuộc sống trở nên năng động hơn và khỏe mạnh hơn.
- Thức ăn cho chó Royal Canin Mini Adult được sản xuất với công thức đặc biệt và hương vị độc quyền kích thích sự them ăn và ngon miệng của người bạn bốn chân của bạn. Thêm vào đó, các EPA và DHA chứa trong các hạt hỗ trợ da lông khỏe mạnh và bóng mượt.
- Ngoài ra, Thức ăn cho chó Royal Canin Mini Adult không những giúp giảm ke và hình thành cao răng đáng kể với các hạt thức ăn dạng chữ X mà còn hỗ trợ duy trì cân nặng lý tưởng cho những người bạn bốn chân bé nhỏ.
Đối Tượng Sử Dụng: Chó cỡ nhỏ từ 10 tháng tuổi đến 8 tuổi có trọng lượng từ 4 - 10kg (9 – 22 lbs).
Nguyên Liệu:
Thịt gà, gạo, ngô, bột bắp gluten, gạo lứt, yến mạch, bột củ cải khô (đường bỏ đi), dầu cá, dầu thực vật, chất béo gà, vitamins (B1, B2, B6, B12, C, E), calcium, khoáng chất (kẽm, sắt sulfat, mangan, đồng sulfat, iodat canxi, natri selenit) và L-carnitine.",https://bizweb.dktcdn.net/100/229/172/products/mini-adult-min.jpg?v=1544158896127
Thức Ăn Cho Chó Royal Canin Maxi Puppy,770.000₫,"Thức ăn cho chó Royal Canin Maxi Puppy là sản phẩm thức ăn khô cho chó con cỡ lớn từ 2 đến 14 tháng tuổi có trọng lượng từ 25 - 50 kg (56 - 100 lbs) của Royal Canin, Pháp..
Trong giai đoạn tăng trưởng , chó con giống lớn sẽ tăng trọng lượng từ 70 – 90 lần. Chó con giống lớn cần 14 đến 18 tháng để phát triển hoàn thiện. Giai đoạn này bao gồm cả những rủi ro tăng trưởng về của xương hoặc rối loạn sụn khớp . Cho nên chúng cầnnhững nguồn dinh dưỡng đặc biệt để thích nghi trong chu kỳ tăng trưởng. Một chế độ ăn uống quá giàu năng lượng có thể thúc đẩy sự tăng trưởng nhanh nhưng mà thiếu thời gian để xương phát triển chắc chắn . Chúng cần một chế độ ăn uống có kiểm soát năng lượng để hạn chế việc tăng cân quá nhanh, gây mất cân bằng. Thức ăn cho chó Royal Canin Maxi Puppy với độ dinh dưỡng tự nhiên kết hợp với lượng canxi và phốt-pho cân bằng giúp thúc đẩy phát triển xương tối ưu.
Đối Tượng Sử Dụng: Chó con cỡ lớn từ 2 tháng đến 14 tháng tuổi có trọng lượng từ 25 - 50 kg (56 - 100 lbs). Vui lòng xem Hướng Dẫn Sử Dụng để biết chi tiết hơn.
Nguyên Liệu Thức ăn cho chó Royal Canin Maxi Puppy :
Thịt gà, gạo, ngô, bột bắp gluten, gạo nâu, yến mạch , bột củ cải khô ( đường bỏ đi), hương gà tự nhiên, muối, dầu cá cơm (EPA / DHA), dầu đậu nành, chất béo gà, v itamins (A, B1, B2, B6, B12, C, E, D, D3), calcium, khoáng chất (kẽm, sắt sulfat, mangan, đồng sulfat, iodat canxi, natri selenit)
Nhà Sản Xuất: Royal Canin
Xuất Xứ: Pháp
Khuyến Khích
Zip kín miệng túi sau khi sử dụng để bảo quản tốt hơn
Đóng Gói / Thể Tích
Bao 4kg có zip ở miệng túi
Nhà Sản Xuất
Royal Canin
Xuất Xứ
Pháp",https://bizweb.dktcdn.net/100/229/172/products/maxxi-puppy-min.jpg?v=1544156700617
Bánh Thưởng Cho Chó SmartHeart Beauty 100gr,18.000₫,"Bánh thưởng cho chó SmartHeart Beauty  - dưỡng da lông
Smartheart Shiny and Healthy Coat
Thành phần: Điều chỉnh số lượng thức ăn dựa vào giống, cân nặng và hoạt động của thú nuôi để duy trì trọng lượng và tình trạng lý tưởng. Nên rửa sạch máng ăn và thay nước uống cho thú nuôi của bạn thường xuyên..
Số lượng Bánh thưởng cho chó SmartHeart Beauty cho ăn (gm/cún/ngày)
Giống chó
 Trọng lượng của chó(Kg)
 Từ 1-2 Tháng
 Từ 3-4 Tháng
 Từ 5-7 Tháng
 Từ 8-12 Tháng
Kiểng
Nhỏ hơn 5
50 -100
65 – 130
75 – 145
70 – 140
Nhỏ
Từ 5 – 10
100 -170
130 – 225
150 -250
155 – 260
Trung Bình
Từ 10 – 25
200 – 395
230 – 455
250 – 490
255 – 510
Lớn
Từ 25 – 50
345 – 575
475 – 795
505 – 845
525 -880
Số lượng bữa ăn/ Ngày
Từ 3 – 4
Từ 3 – 4
Từ 2 – 3
Từ 1 – 2
(Được sử dụng để thưởng và khích lệ cho Cún năng động và thông minh hơn)
Công thức
Đóng Gói
Bánh thưởng cho chó SmartHeart Beauty GIúp Cho Bộ Lông Khỏe và Óng Mượt
100 gr",https://bizweb.dktcdn.net/100/229/172/products/banh-thuong-cho-cho-smartheart-shiny-and-healthy-coat-min.jpg?v=1532894495130
Bánh Thưởng Cho Răng Chắc Khỏe SmartHeart 100gr (BTS100),18.000₫,"Bánh thưởng cho răng chắc khỏe SmartHeart 100gr giúp răng chắc khỏe SmartHeart là dạng snack thưởng cho chó khi huấn luyện, hoặc cho ăn hàng ngày giúp răng chắc khỏe tự nhiên..
Với công thức chăm sóc răng miệng được bổ sung sodium hexametaphosphate, Bánh thưởng cho răng chắc khỏe SmartHeart 100gr giúp chống tình trạng cao răng, hình thành vi khuẩn, giảm vấn đề răng miệng như viêm nứu, đau miệng, sâu răng và hơi thở có mùi.
- Sản phẩm Bánh thưởng cho răng chắc khỏe SmartHeart 100gr được bán tại hệ thống Kún Miu pet shop",https://bizweb.dktcdn.net/100/229/172/products/banh-thuong-cho-cho-smartheart-2-min.jpg?v=1532897058167
Bánh Thưởng Cho Chó Nutrabone 100gr,40.000₫,"Snack cho chó (hay còn gọi là đồ ăn nhẹ, bánh thưởng cho chó) là một món ăn hấp dẫn dành cho cún cưng, khi bạn muốn huấn luyện, nuôi dưỡng hay khen thưởng chú cún cưng của mình. Đồ ăn nhẹ có nhiều kiểu dáng, nguyên liệu, độ cứng hay mềm, chứa canxi hay không calo… Do vậy, lựa chọn đồ ăn nhẹ cho chó sẽ khiến bạn phân vân rất nhiều..
Vì vậy, Kún Miu  sẽ giới thiệu đến bạn 1 dòng sản phẩm bánh thưởng thơm ngon được ưa chuộng nhất hiện nay:
Bánh thưởng cho chó Nutrabone 100gr  là bánh thưởng  hàng đầu cho chó mà các bác sĩ thú y khuyên dùng.  Sản phẩm đã được kiểm nghiệm lâm sàng để mang lại sức khoẻ cho cún.
♦ Bánh thưởng cho chó Nutrabone 100gr chứa nhiều vitamin, khoáng chất, taurine và diệp lục để mang lại sức khoẻ răng miệng và có thịt gà nguyên chất bổ sung dưỡng chất toàn diện cho cún. Ngoài ra, bánh thưởng cho chó Nutrabone 100gr còn cung cấp dưỡng chất toàn diện; cân bằng lượng vitamin hoà tan và tiêu hoá cho chó lớn theo khuyến nghị của AAFCO (Association of American Feed Control Officials)
♦ Giúp làm giảm cao răng tích tụ: Xương cuộn thịt gà hay thịt gà khô giúp giảm cao răng 80% so với những chú chó không có thói quen nhai xương sạch răng chuyên dụng.
♦ Làm sạch kẽ răng và lợi: nhai bánh thưởng Nutrabone sẽ giúp hàm răng của chúng sạch sẽ hơn bình thường, đặc biệt là các kẽ răng và lợi.
♦ Giúp những chú chó nhà bạn không cắn phá linh tinh: bánh thưởng Nutrabone này như 1 món ăn vặt hàng ngày giúp chó cưng nhà bạn không buồn chán, không cắn phá đồ vật trong nhà, không bị đói và ăn uống lung tung.
♦ Bổ xung canxi cho cún .
♦ Không sợ béo phì: bánh thưởng Nutrabone ít đường và chất béo, không gây béo phì cho chó cưng nhà bạn.
♦ Sản phẩm có 5 loại cho các bạn lựa chọn
Cách dùng thức ăn để huấn luyện chó
Cho cún ăn từng chút một
Khen thưởng đúng tình huống
Đừng “hối lộ” cún bằng thức ăn
Giảm bớt tần suất thưởng đồ ăn
Thưởng đồ ăn theo từng bước
Thưởng đồ ăn ngay khi cún hoàn thành mệnh lệnh
Loại bỏ các yếu tố gây xao nhãng",https://bizweb.dktcdn.net/100/229/172/products/banh-thuong-nutrabone-100gr-small-bones-wrapped-with-chicken-1.jpg?v=1563261781783
Xương Gặm Cho Chó Orgo 90gr Gói 5 Thanh Hình Xương Vi Phô Mai,35.000₫,"- Sự kết hợp giữa phô mai chất lượng cao và sữa thơm ngon, xương có hàm lượng can xi cao, giúp bổ sung canxi cho chó.
- Canxi phong phú làm cho xương và răng chó chắc khỏe hơn..
- Thiết kế mẫu hình dạng mẫu xương, lý tưởng để khi chó nhai sẽ giúp loại bỏ mảng bám và cao răng.
- Khi chó ăn thường xuyên sẽ làm răng sạch, giảm thiểu vàng răng và cũng giúp giảm mùi hôi từ miệng chó.
- Sử dụng làm phần thưởng hoặc đồ ăn vặt cho chó.",https://bizweb.dktcdn.net/100/229/172/products/xuong-orgo-phomai-2.jpg?v=1584297312783
Pate Cho Chó Smartheart 400gr,37.000₫,"Pate cho chó Smartheart 400gr
Cún của bạn biếng ăn, sức khoẻ giảm sút, da và lông không còn được khoẻ mạnh. Nay đã có dòng Pate cho chó Smartheart 400gr gà và gan góp phần giúp tạo độ ngon miệng cho vật nuôi, bổ sung chất dinh dưỡng đồng thời hỗ trợ phòng và điều chị một số bệnh như: ung thư, tiểu đường, béo phì, cao huyết áp, giảm viêm nhiễm, thoái hoá các cơ… Còn có tác dụng giúp da lông khoẻ mạnh và óng mượt..
Pate cho chó Smartheart 400gr không chứa màu nhân tạo và chất bảo quản.
- Sản phẩm được bán tại hệ thống Kún Miu pet shop
     HY-RÁt CẠC-BON
    Đây là nguồn năng lượng cần thiết. Chất xơ giúp hệ tiêu hóa khỏe mạnh



   VITAMINS
    Giúp cơ thể phát triển khỏe mạnh, tăng cường hệ thống miễn dịch



   CHẤT ĐẠM
    Cần thiết đối với sự phát triển của cơ bắp



   CHẤT BÉO
    Giúp tăng cường năng lượng và axit béo cần thiết duy tri làn da khỏe mạnh
    và bộ lông mượt mà


   KHOÁNG CHẤT
    Giúp cơ thể phát triển khỏe mạnh, xương và răng chắc
   HY-RÁt CẠC-BON
    Đây là nguồn năng lượng cần thiết. Chất xơ giúp hệ tiêu hóa khỏe mạnh



   VITAMINS
    Giúp cơ thể phát triển khỏe mạnh, tăng cường hệ thống miễn dịch



   CHẤT ĐẠM
    Cần thiết đối với sự phát triển của cơ bắp



   CHẤT BÉO
    Giúp tăng cường năng lượng và axit béo cần thiết duy tri làn da khỏe mạnh
    và bộ lông mượt mà


   KHOÁNG CHẤT
    Giúp cơ thể phát triển khỏe mạnh, xương và răng chắc",https://bizweb.dktcdn.net/100/229/172/products/pate-cho-cho-smartheart-lon-400g.jpg?v=1531678870827
Phô Mai Cuộn Cho Chó Bow Wow Cheese Roll 120g,60.000₫,"THÔNG TIN CHI TIẾT
 Sản phẩm  Phô mai cuộn cho chó Bow wow cheese roll 120g
 Công dụng
 - Bổ sung chất dinh dưỡng thiết yếu cho thú cưng
 - Giảm tỷ lệ cholesterol xấu trong huyết thanh, ngăn ngừa béo phì ở thú cưng
 - Cải thiện chức năng gan. Đặc biệt không có hại cho tim và thận nhờ lượng muối thấp, từ đó kéo dài tuổi thọ của thú cưng.
 Trọng lượng   120g
 Xuất xứ  Hàn Quốc
MÔ TẢ SẢN PHẨM
Phô mai cuộn cho chó Bow wow cheese roll 120g là thức ăn bổ dưỡng cho chó và mèo, nhất là chó con và chó mẹ sau khi sinh.
Phô mai cuộn cho chó Bow wow cheese roll 120g nổi tiếng giúp giảm tỷ lệ cholesterol xấu trong huyết thanh, ngăn ngừa béo phì ở thú cưng. Bên cạnh đó, sản phẩm còn giúp cải thiện chức năng gan. Đặc biệt không có hại cho tim và thận nhờ lượng muối thấp, từ đó kéo dài tuổi thọ của thú cưng.
Phô mai cuộn cho chó Bow wow cheese roll 120g rất thích hợp để làm bánh thưởng huấn luyện chó mèo với 2 hương vị thơm ngon là thịt gà và cá hồi.
 ",https://bizweb.dktcdn.net/100/229/172/products/bow-wow-pho-mai-cuon-ga-1709195207055.jpg?v=1709440731433
Xương Gặm Cho Chó 7Dental Effects 160g,50.000₫,"THÔNG TIN CHI TIẾT
 Sản phẩm  Xương gặm cho chó 7Dental Effects 160g
 Công dụng
   1. Vệ sinh răng miệng toàn diện
 2. Loại bỏ 99% cao răng
 3. Ngăn chặn sự tích tụ cao răng
 4. Làm hơi thở thơm mát, giảm mùi hôi miệng của cún 
 5. Tăng khả năng tiêu hóa 
 6. Chống thú cưng cắn phá đồ đạc bởi thiết kế xương cho thời gian nhai lâu dài
 7. Giúp răng chắc khoẻ, sáng bóng
 Trọng lượng   160g
 Hương vị  4 hương vị: Cá hồi, bò phô mai, quả bơ và vị sữa
MÔ TẢ SẢN PHẨM
Xương gặm cho chó 7Dental Effects 160g là loại xương gặm nổi tiếng giúp bổ sung canxi tối đa và loại bỏ mảng bám cực tốt.
Xương gặm cho chó 7Dental Effects 160g có 7 công dụng vượt trội:
1. Vệ sinh răng miệng toàn diện
2. Loại bỏ 99% cao răng
3. Ngăn chặn sự tích tụ cao răng
4. Làm hơi thở thơm mát, giảm mùi hôi miệng của cún 
5. Tăng khả năng tiêu hóa 
6. Chống thú cưng cắn phá đồ đạc bởi thiết kế xương cho thời gian nhai lâu dài
7. Giúp răng chắc khoẻ, sáng bóng
Xương gặm cho chó 7Dental Effects 160g chính là lựa chọn số 1 cho cún yêu nhà bạn. Sản phẩm có 4 hương vị: Cá hồi, bò phô mai, quả bơ và vị sữa để các bạn thoả sức lựa chọn.
 ",https://bizweb.dktcdn.net/100/229/172/products/xu-o-ng-ga-m-cho-cho-7dental-effects-160g-ca-ho-i.jpg?v=1699972713763
Thức Ăn Cho Chó Con Classic Puppy,25.000₫,"THÔNG TIN CHI TIẾT
 Thương hiệu  Classic
 Xuất xứ TH  Thái Lan 
 Hương vị   Sữa
 HDSD  Cho chó con dưới 1 tuôit ăn trực tiếp
 Trọng lượng  400g, 2kg
 Lưu ý
 Bảo quản ở nơi thoáng mát
 Quy cách   Gói 400g, gói 2kg, thùng 12kg (6 gói 2kg), tải 10kg (25 gói 400g)
MÔ TẢ SẢN PHẨM
Thức ăn cho chó con Classic Puppy là thức ăn với công thức đặc biệt dành cho chó con với chất dinh dưỡng dồi dào, giúp chúng hấp thụ tốt và phát triển khoẻ mạnh 
Thức ăn cho chó con Classic Puppy với chất đạm, chất béo cân bằng cùng canxi, photpho, các loại Vitamin (A, B6, B12, D, E...), Omega 3&6 sẽ giúp cún có:
- Hệ thống tiêu hóa khỏe mạnh và khả năng tiêu hóa tốt
- Phát triển cơ bắp , xương và răng trong giai đoạn tăng trưởng
- Tăng cường hệ miễn dịch 
- Nuôi dưỡng da và lông mượt mà, khoẻ mạnh
Thức ăn cho chó con Classic Puppy được sản xuất theo tiêu chuẩn ISO 9001:2008, ISO 14001, GMP và HACCP, được kiểm tra một cách có hệ thống và chấp thuận bởi Hiệp hội quản lý Thức ăn Chăn nuôi Hoa Kỳ (AAFCO)
#thucan #Classic #Puppy #kunmiupetshop
   ",https://bizweb.dktcdn.net/100/229/172/products/thu-c-a-n-smartheart-classic-puppy.jpg?v=1629459809823
"Combo 3 Gói Bánh Thưởng Cho Chó Smartheart Các Vị (Gà Nướng, Thịt Bò, Rau Củ)",60.000₫,"THÔNG TIN CHI TIẾT
 Thương hiệu  Smartheart
 Xuất xứ TH  Thái lan
 Hương vị  Gà nướng, thịt bò, rau củ
 HDSD  Cho chó ăn trực tiếp, dùng để thưởng hoặc huấn luyện cún
 Trọng lượng  100g x 3
 Lưu ý
 Bảo quản ở nơi thoáng mát 
 Quy cách   3 gói 100g 3 vị gà nướng, thịt bò, rau củ
MÔ TẢ SẢN PHẨM
Combo 3 gói bánh thưởng cho chó Smartheart các vị (gà nướng, thịt bò, rau củ) là loại bánh thưởng thơm ngon, hương vị ngây ngất khó cưỡng giúp kích thích vị giác của cún cưng. Bạn hoàn toàn có thể dùng bánh thưởng để thưởng cho chó nhà mình khi chúng ngoan ngoãn hoặc lúc huấn luyện.
Bánh thưởng cho chó Smartheart Grilled Chicken 100g giúp bổ sung omega 3 & 6 giúp làn da khỏe mạnh, prebiotics (pos) và xenluloza tự nhiên hỗ trợ hệ tiêu hóa hoạt động khoẻ mạnh.
Bánh thưởng cho chó Smartheart Grilled Beef 100g thiết kế dạng viên đặc biệt giúp làm giảm mảng bám, cao răng, giảm nguy cơ viêm nướu và mùi hôi miệng cho cún.
Bánh thưởng cho chó Smartheart Fruit & Veggie 100g hương vị hoa quả và rau củ bổ sung chất xơ cùng vitamin và khoáng chất giúp hỗ trợ hệ tiêu hóa và bổ sung lợi khuẩn đường ruột thú cưng.
Hướng dẫn sử dụng:
- Dưới 5kg: 3 viên/1 ngày
- 5kg-10kg: 4 viên/1 ngày
- 10kg-25kg: 7 viên/1 ngày
- Trên 25kg: 10 viên/1 ngày
#banhthuongchocho #smartheart #kunmiupetshop
 ",https://bizweb.dktcdn.net/100/229/172/products/combo-3-go-i-ba-nh-thu-o-ng-cho-cho-smartheart-ca-c-vi-ga-nu-o-ng-thi-t-bo-rau-cu.jpg?v=1642680863450
Thức Ăn Cho Chó Trưởng Thành Classic Adult,90.000₫,"THÔNG TIN CHI TIẾT
 Thương hiệu  Classic
 Xuất xứ TH  Thái Lan 
 Nguyên liệu  Thịt bò
 HDSD  Cho chó trưởng thành ăn trực tiếp
 Trọng lượng  400g, 2kg
 Lưu ý
 Bảo quản ở nơi thoáng mát
 Quy cách   Gói 400g, gói 2kg, thùng 12kg (6 gói 2kg), tải 20kg (50 gói 400g)
MÔ TẢ SẢN PHẨM
Thức ăn cho chó trưởng thành Classic Adult sẽ đem lại cho thú cưng của bạn đầy đủ chất dinh dưỡng với vị ngon tuyệt đỉnh, đánh thức mọi giác quan.
Thức ăn cho chó trưởng thành Classic Adult với:
- Chất béo kích thích vị giác tối đa, cung cấp axit béo cần thiết giúp duy làn da và lông mượt mà.
- Khoáng chất hình thành xương và sụn (như Ca và P), tạo ra các phản ứng Enzyme giúp tiêu hóa tốt, duy trì và cân bằng chất lỏng, ổn định sự co thắt của cơ bắp và chức năng thần kinh
- Vitamin giúp chống lão hóa, cân bằng Canxi trong máu, tạo khoáng chất cho xương và răng, ổn định thể trạng trong sinh sản, tăng cường hệ miễn dịch, tăng cường thị giác.
- Chất đạm giúp cơ thể phát triển toàn diện.
- Cân bằng tối ưu giữa Omega 3 và Omega 6 hỗ trợ sự phát triển cho da và lông. Bổ sung Vitamin E và Selen giúp tăng cường hệ thống miễn dịch tự nhiên
Thức ăn cho chó trưởng thành Classic Adult được sản xuất theo tiêu chuẩn ISO 9001:2008, ISO 14001, GMP và HACCP, được kiểm tra một cách có hệ thống và chấp thuận bởi Hiệp hội quản lý Thức ăn Chăn nuôi Hoa Kỳ (AAFCO).
#thucan #Classic #Adult #kunmiupetshop
   ",https://bizweb.dktcdn.net/100/229/172/products/thu-c-a-n-smartheart-classic-adult.jpg?v=1629460544813
Thức Ăn Cho Chó Con Purina Proplan Small & Mini Puppy 2.5kg,2.240.000₫,"THÔNG TIN CHI TIẾT
 Thương hiệu  Purina 
 Xuất xứ TH  Australia
 Nguyên liệu  Thịt gà tươi, yến mạch, khoáng chất, vitamin,...
 HDSD  Dùng cho chó con và chó cỡ nhỏ từ 2 - 10kg, cho chó ăn trực tiếp
 Trọng lượng  2.5 kg
 Lưu ý
 Bảo quản ở nơi thoáng mát 
 Quy cách   Gói 2.5kg, thùng 10kg (gồm 4 gói 2,5kg)
MÔ TẢ SẢN PHẨM
Thức ăn cho chó con Purina Proplan Small & Mini Puppy 2.5kg là sản phẩm thức ăn cho chó nổi tiếng đến từ Australia
Thức ăn cho chó con Purina Proplan Small & Mini Puppy 2.5kg có công dụng nổi bật nhất trên thị trường với:
- Sữa đầu (Colostrum) giúp tăng cường miễn dịch
- Bổ sung DHA giúp não và mắt phát triển
- Sữa đầu (Colostrum) giúp cân bằng hệ vi thực vật đường ruột
- Tăng cường dinh dưỡng thiết yếu
- Dễ dàng làm mềm hạt bằng nước
- Bảo vệ hệ miễn dịch
Thức ăn cho chó con Purina Proplan Small & Mini Puppy 2.5kg có nguyên liệu: 
Gà (gà khử nước - nguồn glucosamine tự nhiên, thịt gà); tấm ủ bia; yến mạch; chất béo động vật được bảo quản bằng hỗn hợp tocopherols (dạng của vitamin E); protein lúa mì; khoáng, vitamin, axit amin, axit hữu cơ và chất tạo mùi tự nhiên (bao gồm canxi, phốt pho, natri, clorua, kali, magiê, vitamin E, vitamin B12, kẽm, sắt, vitamin B3, vitamin C, vitamin D, choline, mangan, vitamin B5, đồng, vitamin B1, vitamin B2, vitamin B6, axit folic, vitamin A, iốt, aluminosilicate, selen); đạm động vật tiêu hóa; protein ngô; lúa mạch; bột củ cải đường; dầu cá và cá khử nước; sữa non và chất chống oxy hóa tự nhiên.
Hướng dẫn bảo quản: Bảo quản ở nơi khô ráo và thoáng mát, tránh ánh nắng mặt trời. 
#purina #australia #thucan #dog #kunmiupetshop
 ",https://bizweb.dktcdn.net/100/229/172/products/thu-c-a-n-cho-cho-con-purina-proplan-small-mini-puppy-2-5kg.jpg?v=1624590044103
